Row_ID,Order_ID,Order_Date,Ship_Date,Customer_Name,Segment,City,Category,Product_Name,Sales,Quantity,Discount,Profit
808,ORD00808,26-08-2024,31-08-2024,Stacey Pace,Home Office,Chennai,Furniture,Huge Furniture,3390.64,6,0.23,-327.49
809,ORD00809,18-12-2024,23-12-2024,Ashlee Peterson,Home Office,Bangalore,Fashion,Contain Furniture,1984.3,1,0.26,-395.52
810,ORD00810,05-04-2026,06-04-2026,Megan Smith,Home Office,Delhi,Fashion,What Furniture,2400.59,9,0.04,797.82
811,ORD00811,11-06-2025,16-06-2025,Jean Franklin,Corporate,Delhi,Grocery,Even Electronics,4381.93,7,0.1,1194.52
812,ORD00812,21-02-2026,23-02-2026,Amy Zimmerman,Corporate,Chennai,Fashion,Laugh Electronics,3022.23,6,0.09,839.2
813,ORD00813,09-12-2025,13-12-2025,Joshua Hicks,Consumer,Hyderabad,Fashion,New Grocery,5771.86,1,0.38,930.73
814,ORD00814,17-01-2025,21-01-2025,Anthony Hodges,Corporate,Mumbai,Fashion,Outside Grocery,8872.36,10,0.21,260.4
815,ORD00815,14-07-2025,18-07-2025,Kristina Tyler,Home Office,Chennai,Furniture,Need Grocery,6429.83,10,0.39,1323.25
816,ORD00816,16-10-2024,18-10-2024,Gina Dunn,Corporate,Mumbai,Electronics,When Grocery,2286.6,10,0.17,-20.71
817,ORD00817,27-04-2026,01-05-2026,Roger Lewis,Home Office,Bangalore,Fashion,Floor Grocery,3879.19,1,0.29,356.51
818,ORD00818,18-06-2025,22-06-2025,Molly Johnson,Corporate,Delhi,Electronics,Decision Beauty,7339.81,3,0.01,940.36
819,ORD00819,17-08-2025,21-08-2025,Kristen Hanson,Consumer,Bangalore,Grocery,Entire Electronics,2212.08,1,0.01,57.7
820,ORD00820,08-09-2025,10-09-2025,Jane Snyder,Home Office,Bangalore,Electronics,Time Electronics,4046.23,4,0.34,825.51
821,ORD00821,07-05-2024,10-05-2024,Chris Armstrong,Home Office,Hyderabad,Beauty,Line Grocery,6443.87,7,0.45,2.47
822,ORD00822,25-05-2024,28-05-2024,Richard Luna,Corporate,Mumbai,Beauty,Scene Furniture,8417.07,5,0.16,-1038.1
823,ORD00823,20-05-2024,21-05-2024,Joel Cole,Corporate,Delhi,Fashion,Pull Electronics,4485.65,1,0.04,704.96
824,ORD00824,06-01-2025,08-01-2025,Bobby Bowman,Home Office,Hyderabad,Beauty,Fund Fashion,2371.24,4,0.13,143.09
825,ORD00825,24-09-2025,25-09-2025,Alexis Oliver,Home Office,Chennai,Fashion,Them Electronics,1855.84,5,0.27,-129.62
826,ORD00826,17-06-2024,21-06-2024,Jaclyn Smith,Home Office,Bangalore,Furniture,Country Fashion,9530.26,3,0.38,284.65
827,ORD00827,28-09-2025,05-10-2025,Jessica Moore,Corporate,Bangalore,Electronics,Money Fashion,7894.83,9,0.4,795.88
828,ORD00828,08-07-2025,15-07-2025,Timothy Jimenez,Home Office,Pune,Furniture,Likely Furniture,149.11,7,0.23,30.38
829,ORD00829,21-04-2025,27-04-2025,Alyssa Sweeney,Corporate,Bangalore,Furniture,Man Furniture,2426.29,8,0.2,-481.62
830,ORD00830,01-01-2025,07-01-2025,Sara Scott,Home Office,Pune,Fashion,Yeah Beauty,257.38,9,0.06,44.67
831,ORD00831,02-06-2025,07-06-2025,Joseph Figueroa,Corporate,Pune,Electronics,Public Furniture,5723.26,1,0.17,1913.63
832,ORD00832,22-08-2024,23-08-2024,Christopher Smith,Home Office,Delhi,Furniture,Involve Beauty,1753.96,2,0.37,193.49
833,ORD00833,23-04-2025,24-04-2025,Kristin Harrell,Home Office,Pune,Fashion,Right Electronics,1646.04,8,0.44,287.82
834,ORD00834,26-11-2024,27-11-2024,Jared Mccann,Corporate,Mumbai,Grocery,Protect Grocery,5556.55,3,0.16,-790.16
835,ORD00835,10-03-2026,14-03-2026,Christopher Smith,Corporate,Pune,Grocery,Stock Fashion,5199.03,6,0.46,-972.09
836,ORD00836,23-09-2025,25-09-2025,Craig Logan,Consumer,Mumbai,Electronics,It Electronics,994.17,6,0.19,-0.09
837,ORD00837,11-08-2024,13-08-2024,Robert Huber,Corporate,Chennai,Grocery,Care Grocery,9392.84,8,0.17,195.36
838,ORD00838,31-01-2026,01-02-2026,Angela Mcpherson,Home Office,Pune,Grocery,Tough Electronics,4685.16,3,0.38,589.83
839,ORD00839,07-12-2024,14-12-2024,Yvonne Zimmerman,Consumer,Mumbai,Electronics,Set Fashion,3915.16,10,0.48,-213.17
840,ORD00840,05-10-2024,10-10-2024,Charles Thomas,Home Office,Pune,Electronics,Effect Beauty,4745.71,8,0.06,1193.34
841,ORD00841,13-09-2025,20-09-2025,Patricia Frazier,Home Office,Chennai,Electronics,Day Grocery,6175.95,9,0.08,309.95
842,ORD00842,26-10-2024,30-10-2024,Benjamin Larsen,Consumer,Pune,Furniture,Response Furniture,6905.67,1,0.18,1739.31
843,ORD00843,01-09-2024,05-09-2024,James Lloyd,Corporate,Mumbai,Beauty,Establish Electronics,533.5,6,0.49,-82.95
844,ORD00844,22-10-2024,24-10-2024,Mark Lopez,Consumer,Delhi,Furniture,Eye Fashion,8682.77,4,0.06,223.88
845,ORD00845,23-02-2026,27-02-2026,Douglas Leon,Consumer,Hyderabad,Grocery,Happen Fashion,5893.94,6,0.33,-22.31
846,ORD00846,08-02-2025,09-02-2025,Kevin Johnson,Corporate,Mumbai,Furniture,Wonder Beauty,1495.74,2,0.08,149.35
847,ORD00847,27-12-2024,30-12-2024,James Perez,Corporate,Chennai,Beauty,Memory Fashion,3666.97,4,0.03,-621.74
848,ORD00848,10-06-2024,11-06-2024,Alyssa Fischer,Consumer,Mumbai,Fashion,Over Grocery,2585.18,7,0.35,414.93
849,ORD00849,15-01-2026,21-01-2026,Debra Reyes,Consumer,Pune,Electronics,Market Furniture,1268.99,2,0.34,-240.81
850,ORD00850,16-09-2024,17-09-2024,Tammy Boone,Home Office,Hyderabad,Furniture,Just Furniture,1617.47,8,0.13,166.11
851,ORD00851,14-05-2025,18-05-2025,Jeffrey Thornton MD,Consumer,Chennai,Fashion,Method Beauty,9435.29,4,0.18,-654.26
852,ORD00852,17-10-2024,19-10-2024,Gina Nguyen,Home Office,Delhi,Furniture,Describe Beauty,805.9,3,0.15,275.87
853,ORD00853,06-11-2024,07-11-2024,Sharon Morales,Corporate,Hyderabad,Furniture,World Furniture,8345.55,4,0.37,2156.27
854,ORD00854,23-10-2024,27-10-2024,Erika Mcdonald,Corporate,Pune,Grocery,Red Furniture,3502.21,3,0.17,689.55
855,ORD00855,26-05-2024,27-05-2024,Brittany Maynard,Home Office,Hyderabad,Fashion,Crime Beauty,8299.34,6,0.31,-381.23
856,ORD00856,08-05-2025,11-05-2025,Joshua Payne,Home Office,Pune,Grocery,Industry Fashion,657.48,5,0.13,-46.45
857,ORD00857,14-06-2024,20-06-2024,Alexander Foster,Home Office,Bangalore,Electronics,Rock Electronics,8080.95,6,0.07,218.1
858,ORD00858,20-05-2024,22-05-2024,Laura Roberts,Corporate,Bangalore,Furniture,Soldier Electronics,2693.22,2,0.38,513.86
859,ORD00859,03-08-2025,09-08-2025,David Davis,Home Office,Pune,Electronics,Scientist Electronics,7567.29,6,0.36,318.84
860,ORD00860,11-11-2024,14-11-2024,Joel Berry,Home Office,Chennai,Beauty,Affect Electronics,6417.43,8,0.32,-935.82
861,ORD00861,13-05-2024,18-05-2024,John Hunt,Consumer,Mumbai,Electronics,Movie Grocery,9438.22,3,0.15,1376.72
862,ORD00862,16-05-2024,20-05-2024,James Moreno,Corporate,Chennai,Fashion,Manager Electronics,8022.9,8,0.34,1662.48
863,ORD00863,13-04-2025,16-04-2025,Patrick Gardner,Home Office,Pune,Furniture,Certainly Fashion,1872.77,10,0.32,79.36
864,ORD00864,09-09-2025,13-09-2025,Joseph Maddox,Consumer,Mumbai,Fashion,Likely Beauty,9991.89,5,0.06,2719.02
865,ORD00865,12-08-2025,15-08-2025,Deanna Hodges,Consumer,Mumbai,Grocery,May Furniture,5250.19,2,0.11,-623.57
866,ORD00866,13-02-2026,19-02-2026,Sarah Rodriguez,Consumer,Delhi,Fashion,Or Electronics,4888.53,6,0.07,-930.81
867,ORD00867,12-02-2025,14-02-2025,Rebecca Ballard,Home Office,Chennai,Electronics,Green Beauty,1824.95,5,0.45,-32.36
868,ORD00868,18-11-2025,19-11-2025,Rachel Patrick,Consumer,Pune,Fashion,About Furniture,7934.62,6,0.43,-953.58
869,ORD00869,19-11-2024,22-11-2024,Crystal Holland,Home Office,Hyderabad,Grocery,Plant Furniture,2903.09,9,0.49,574.03
870,ORD00870,03-07-2025,06-07-2025,Johnny Miller,Corporate,Chennai,Grocery,Foot Fashion,2773.86,9,0.2,694.5
871,ORD00871,11-11-2024,15-11-2024,Ashley Roth,Consumer,Pune,Furniture,Because Furniture,6032.93,1,0.27,2003.32
872,ORD00872,17-10-2024,19-10-2024,Mary King,Corporate,Mumbai,Furniture,Conference Fashion,5006.82,5,0.08,702.98
873,ORD00873,17-05-2025,18-05-2025,Nathan Coleman,Home Office,Delhi,Fashion,Anything Electronics,8739.55,8,0.26,523.81
874,ORD00874,27-06-2024,30-06-2024,John Galloway,Consumer,Bangalore,Fashion,Because Beauty,788.88,8,0.07,29.9
875,ORD00875,19-07-2025,21-07-2025,Eric Scott,Consumer,Pune,Furniture,Piece Beauty,6403.82,3,0.28,1445.73
876,ORD00876,12-12-2024,14-12-2024,Christopher Mccarthy,Corporate,Pune,Electronics,Hear Furniture,2453.44,5,0.46,-6.61
877,ORD00877,21-12-2024,24-12-2024,Cynthia Hansen,Home Office,Bangalore,Furniture,Approach Electronics,5713.22,3,0.48,198.99
878,ORD00878,02-12-2024,09-12-2024,Alexandra Gaines,Home Office,Hyderabad,Beauty,Own Furniture,7889.99,9,0.48,703.31
879,ORD00879,05-06-2024,10-06-2024,Brian Jones,Home Office,Delhi,Electronics,Whom Beauty,2618.3,3,0.07,-306.8
880,ORD00880,22-05-2024,24-05-2024,Jeffrey Wiggins,Home Office,Mumbai,Furniture,Seat Furniture,7772.36,9,0.26,2328
881,ORD00881,31-07-2024,06-08-2024,Gary Saunders,Corporate,Delhi,Grocery,Worker Beauty,121.58,10,0.02,28.31
882,ORD00882,12-11-2024,18-11-2024,David Armstrong,Corporate,Chennai,Fashion,Factor Fashion,6446.98,6,0,2019.7
883,ORD00883,18-02-2025,20-02-2025,Jeremy Rodriguez,Consumer,Chennai,Electronics,Third Electronics,2085.35,8,0.43,-305.52
884,ORD00884,01-05-2025,07-05-2025,Joseph Stevens,Home Office,Pune,Fashion,Detail Furniture,3575.05,4,0.08,875.81
885,ORD00885,09-07-2024,11-07-2024,Mr. James Johnson,Consumer,Pune,Beauty,Rest Electronics,6887.75,8,0.16,1733.25
886,ORD00886,04-08-2025,07-08-2025,Kelly Lawson,Corporate,Delhi,Electronics,Approach Electronics,637.04,4,0.26,-50.16
887,ORD00887,04-02-2026,10-02-2026,Victoria Larson,Corporate,Mumbai,Fashion,Have Furniture,1461.79,1,0.31,-14.95
888,ORD00888,26-10-2025,31-10-2025,Cheryl Thomas,Home Office,Mumbai,Fashion,Live Beauty,9929.72,8,0.49,-1420.75
889,ORD00889,12-11-2025,13-11-2025,Belinda Johnson,Corporate,Mumbai,Furniture,Seek Furniture,2014.15,7,0.06,-389.47
890,ORD00890,16-08-2024,18-08-2024,John Mcneil,Home Office,Pune,Beauty,Assume Beauty,3477.09,9,0.41,752.54
891,ORD00891,23-10-2025,30-10-2025,Maurice Scott,Home Office,Pune,Furniture,Quality Fashion,1168.05,7,0.24,186.95
892,ORD00892,18-02-2025,21-02-2025,Donald Myers,Consumer,Pune,Fashion,Business Beauty,8643.33,2,0.43,1798.22
893,ORD00893,13-02-2025,15-02-2025,Stephen Molina,Consumer,Hyderabad,Fashion,Subject Electronics,1291.72,7,0.01,172.63
894,ORD00894,17-12-2024,19-12-2024,Matthew Pitts,Home Office,Pune,Fashion,Practice Electronics,779.4,3,0.45,130.86
895,ORD00895,09-08-2025,11-08-2025,Melissa Carson,Consumer,Bangalore,Electronics,Require Fashion,4276.55,7,0.41,-234.29
896,ORD00896,22-02-2025,25-02-2025,Ashley Morrow,Home Office,Mumbai,Beauty,Analysis Electronics,9521.11,9,0.33,-935.33
897,ORD00897,20-10-2025,24-10-2025,Monica Moore,Consumer,Mumbai,Grocery,Rich Grocery,7217.78,2,0.15,890.71
898,ORD00898,04-05-2025,08-05-2025,Jacob Hensley,Corporate,Chennai,Grocery,Pm Fashion,9766.61,5,0.03,-1770.03
899,ORD00899,02-01-2026,08-01-2026,Kathryn Acevedo,Home Office,Mumbai,Beauty,Medical Furniture,3618.46,2,0.24,-138.48
900,ORD00900,30-05-2025,31-05-2025,Brenda Palmer,Home Office,Chennai,Furniture,Provide Grocery,7265.21,5,0.09,699.75
901,ORD00901,20-07-2024,25-07-2024,Leslie Green,Corporate,Pune,Fashion,Store Furniture,6440.95,6,0.2,1509.9
902,ORD00902,18-11-2024,20-11-2024,Crystal Davis,Home Office,Chennai,Grocery,Woman Grocery,348.84,7,0.38,-52.22
903,ORD00903,01-11-2024,03-11-2024,Mike Johnson,Home Office,Bangalore,Electronics,Benefit Furniture,9159.86,3,0.34,-731.51
904,ORD00904,01-07-2025,02-07-2025,Joanne Duncan,Corporate,Bangalore,Furniture,Choose Furniture,5839.96,7,0.11,-581.61
905,ORD00905,08-11-2025,13-11-2025,Richard Roberts,Corporate,Bangalore,Beauty,Continue Fashion,568.52,3,0.05,124.94
906,ORD00906,30-09-2024,05-10-2024,Michael Chen,Corporate,Chennai,Furniture,Business Grocery,270.17,8,0.47,25.9
907,ORD00907,14-04-2026,17-04-2026,Bradley Hubbard,Corporate,Pune,Grocery,Same Fashion,204.54,2,0.38,-2.72
908,ORD00908,01-10-2025,03-10-2025,Johnny Perez,Home Office,Hyderabad,Furniture,How Beauty,6171.7,4,0.28,1825.21
909,ORD00909,11-05-2024,14-05-2024,Stephanie Hart,Consumer,Hyderabad,Electronics,Stop Grocery,6826.38,2,0.15,772.17
910,ORD00910,07-11-2024,14-11-2024,Kathleen Case,Corporate,Hyderabad,Grocery,Product Furniture,5256.35,8,0.44,1650.42
911,ORD00911,24-04-2026,25-04-2026,Debra Murphy,Corporate,Pune,Fashion,Old Beauty,6900.38,7,0.34,-1016.69
912,ORD00912,20-04-2026,23-04-2026,John Cline,Home Office,Mumbai,Electronics,Into Beauty,2133.48,4,0.35,154.94
913,ORD00913,20-10-2024,27-10-2024,Amanda Hall,Corporate,Chennai,Furniture,Each Beauty,547.18,3,0.44,62.25
914,ORD00914,23-06-2024,26-06-2024,Lauren Riley,Home Office,Mumbai,Beauty,Particular Beauty,2423.11,1,0.19,-150.18
915,ORD00915,15-02-2025,22-02-2025,Crystal Anderson,Corporate,Hyderabad,Electronics,Owner Beauty,6641.53,8,0.13,926.59
916,ORD00916,28-03-2025,03-04-2025,Elizabeth Fletcher,Consumer,Pune,Furniture,Best Grocery,2719.2,5,0.43,-441.86
917,ORD00917,21-05-2024,26-05-2024,Donald Roberts,Home Office,Bangalore,Fashion,Focus Fashion,2047.72,3,0.06,492.26
918,ORD00918,15-11-2024,17-11-2024,Alicia Sweeney,Consumer,Delhi,Grocery,Certainly Furniture,3609.29,8,0.45,-64.62
919,ORD00919,14-01-2025,16-01-2025,Julie Terrell,Corporate,Delhi,Electronics,Few Furniture,9128.55,7,0.16,2746.54
920,ORD00920,22-07-2025,23-07-2025,Jamie Franco,Consumer,Bangalore,Grocery,Soon Electronics,8997.88,2,0.21,110.57
921,ORD00921,19-12-2024,23-12-2024,Anna Daniel,Home Office,Chennai,Grocery,Career Fashion,6004.77,4,0.18,348.53
922,ORD00922,14-05-2024,18-05-2024,Isabella Bowman MD,Home Office,Delhi,Furniture,Might Furniture,7264.58,1,0.27,188.11
923,ORD00923,02-11-2025,05-11-2025,Teresa Vasquez,Home Office,Chennai,Fashion,Hope Grocery,1963.24,3,0.3,-265.99
924,ORD00924,06-06-2025,10-06-2025,Melinda Phillips,Consumer,Bangalore,Grocery,Cut Fashion,4976.62,8,0.04,1211.63
925,ORD00925,11-08-2024,18-08-2024,Harry Mccall,Home Office,Delhi,Furniture,Rate Furniture,665.94,4,0.07,-82.11
926,ORD00926,16-01-2025,19-01-2025,Stephanie Kim,Home Office,Mumbai,Fashion,Notice Furniture,6675.37,4,0.44,-644.78
927,ORD00927,13-02-2025,17-02-2025,David Lewis,Home Office,Delhi,Fashion,On Furniture,5148.99,10,0.07,-565.87
928,ORD00928,16-11-2024,18-11-2024,Charles Fisher,Home Office,Delhi,Electronics,Performance Fashion,1258.09,6,0.06,349.65
929,ORD00929,01-06-2024,05-06-2024,Alan Willis,Corporate,Bangalore,Grocery,Worry Grocery,873.57,10,0.43,267.26
930,ORD00930,29-09-2024,05-10-2024,Jennifer Wilson,Consumer,Delhi,Beauty,Foot Furniture,852.18,10,0.44,81.42
931,ORD00931,15-02-2025,22-02-2025,Mr. Kenneth Walters,Consumer,Hyderabad,Beauty,Race Electronics,9757.6,9,0.42,1380.76
932,ORD00932,31-12-2025,04-01-2026,Mark Wong,Home Office,Bangalore,Furniture,Congress Beauty,9503.36,8,0.11,1103.14
933,ORD00933,31-03-2026,04-04-2026,Daniel Cohen,Corporate,Bangalore,Grocery,Son Beauty,2684.09,4,0.42,560.74
934,ORD00934,21-09-2024,28-09-2024,Anita Johnson,Consumer,Delhi,Grocery,Others Grocery,9115.98,3,0.42,2982.57
935,ORD00935,15-09-2024,22-09-2024,Aaron Hurley,Home Office,Chennai,Furniture,Second Beauty,9042.43,2,0.41,104.14
936,ORD00936,29-08-2024,04-09-2024,Teresa Koch,Consumer,Pune,Furniture,Responsibility Grocery,7572.94,10,0.05,-92.97
937,ORD00937,19-06-2025,20-06-2025,Mark Flores,Home Office,Hyderabad,Grocery,Hair Electronics,3895.59,4,0.12,-384.01
938,ORD00938,13-09-2025,15-09-2025,Allison Mcdaniel,Home Office,Pune,Electronics,Loss Fashion,8408.11,5,0.04,432.74
939,ORD00939,01-01-2025,04-01-2025,Olivia Smith,Home Office,Pune,Fashion,Thought Beauty,3458.32,3,0.2,-348.26
940,ORD00940,01-11-2025,02-11-2025,Heather Norton,Corporate,Hyderabad,Electronics,Blood Fashion,1865.79,7,0.15,38.13
941,ORD00941,11-12-2024,14-12-2024,Christopher Johnson,Consumer,Delhi,Fashion,Upon Furniture,2551.4,7,0.29,-210.55
942,ORD00942,25-03-2025,28-03-2025,Bonnie Santos,Corporate,Bangalore,Electronics,East Furniture,6347.15,5,0.35,1272.05
943,ORD00943,27-06-2025,28-06-2025,Sandra Guzman,Home Office,Mumbai,Furniture,Beyond Furniture,2124.19,1,0.04,-47.14
944,ORD00944,21-05-2024,27-05-2024,Isaiah Hall,Corporate,Pune,Furniture,Move Furniture,1332.57,4,0.21,-56.51
945,ORD00945,13-03-2025,20-03-2025,April Mills,Corporate,Hyderabad,Fashion,Big Beauty,8570.68,6,0.15,-1304.93
946,ORD00946,14-10-2024,19-10-2024,David Fitzpatrick,Home Office,Chennai,Furniture,Improve Furniture,953.05,9,0.48,-149.66
947,ORD00947,16-06-2024,23-06-2024,Christina Nelson,Home Office,Hyderabad,Furniture,Condition Electronics,4059.85,2,0.28,-517.81
948,ORD00948,27-12-2025,01-01-2026,Maria Sullivan,Corporate,Mumbai,Electronics,Gun Electronics,7436.25,8,0.5,966
949,ORD00949,09-01-2025,11-01-2025,Cynthia Edwards,Consumer,Hyderabad,Furniture,Then Grocery,9337.02,10,0.12,2452.8
950,ORD00950,19-03-2026,23-03-2026,Brian Marks,Home Office,Delhi,Electronics,Peace Beauty,9618.76,3,0.44,970.17
951,ORD00951,10-02-2025,14-02-2025,Tracey Williamson,Corporate,Chennai,Electronics,Sister Electronics,1574.14,5,0.34,-6.33
952,ORD00952,19-03-2025,22-03-2025,Gabriel Burton,Corporate,Delhi,Beauty,Per Fashion,9383.92,1,0.11,182.23
953,ORD00953,27-02-2025,04-03-2025,James Moreno,Consumer,Mumbai,Fashion,Add Grocery,1287.34,2,0.03,8.95
954,ORD00954,08-03-2025,10-03-2025,Sophia Wright,Home Office,Mumbai,Electronics,Hand Electronics,256.51,6,0.29,52.9
955,ORD00955,01-12-2024,08-12-2024,Lisa Dillon,Home Office,Pune,Grocery,Test Grocery,795.15,5,0.28,130.72
956,ORD00956,24-10-2024,27-10-2024,Dr. Alison Sherman MD,Home Office,Pune,Beauty,Test Beauty,2730.08,7,0.27,53.45
957,ORD00957,11-06-2025,14-06-2025,Aaron Mitchell,Corporate,Delhi,Furniture,Attack Fashion,7994.39,8,0.14,696.22
958,ORD00958,11-02-2025,17-02-2025,Joel Jacobs,Corporate,Hyderabad,Grocery,Quickly Electronics,1189.65,3,0.02,-229.45
959,ORD00959,27-02-2025,05-03-2025,Joseph Summers,Home Office,Hyderabad,Grocery,Sell Furniture,2516.57,6,0.46,-231.12
960,ORD00960,09-10-2025,13-10-2025,Steven Hodges,Corporate,Chennai,Furniture,Win Grocery,9855.02,9,0.23,-93.83
961,ORD00961,11-05-2024,12-05-2024,Laura Mccann,Consumer,Pune,Electronics,Gas Furniture,2498.12,5,0.35,17.06
962,ORD00962,19-07-2025,21-07-2025,Jennifer Gay,Corporate,Delhi,Furniture,Position Electronics,6093.24,8,0.26,1364.79
963,ORD00963,04-09-2025,11-09-2025,Linda Boyer,Home Office,Delhi,Fashion,Picture Beauty,3850,10,0.13,372.74
964,ORD00964,13-07-2024,20-07-2024,Jerry Dickerson,Consumer,Chennai,Fashion,Person Grocery,8888.82,6,0.18,-1454.51
965,ORD00965,20-03-2025,25-03-2025,Jeremy Christensen,Corporate,Hyderabad,Electronics,Close Fashion,7789.55,10,0.28,1925.48
966,ORD00966,13-12-2025,19-12-2025,Thomas Smith,Home Office,Hyderabad,Fashion,Be Grocery,5719.02,3,0.05,533.17
967,ORD00967,14-03-2025,18-03-2025,Kenneth Lambert,Corporate,Mumbai,Grocery,Person Grocery,8599.67,9,0.11,-1542.23
968,ORD00968,09-09-2024,10-09-2024,Samuel Mullins,Consumer,Delhi,Electronics,Major Electronics,4051.83,5,0.02,-777.5
969,ORD00969,04-03-2025,08-03-2025,Sara Massey,Consumer,Pune,Grocery,Step Furniture,9737.37,4,0.23,1967.15
970,ORD00970,12-06-2025,13-06-2025,Brandon Morgan,Consumer,Pune,Fashion,Dream Furniture,1365.23,2,0.05,-233.59
971,ORD00971,21-04-2025,23-04-2025,Christina Gonzales,Corporate,Bangalore,Furniture,Create Furniture,6923.04,2,0.25,1866.83
972,ORD00972,02-07-2024,09-07-2024,Linda Patel MD,Corporate,Bangalore,Furniture,What Furniture,545.91,4,0.2,18.86
973,ORD00973,03-12-2025,07-12-2025,Jamie Johnson,Consumer,Chennai,Furniture,Hot Fashion,2311.92,5,0.43,174.18
974,ORD00974,29-04-2025,03-05-2025,Linda Johns,Home Office,Hyderabad,Grocery,Up Beauty,9720.26,9,0.2,1029.04
975,ORD00975,07-01-2026,11-01-2026,Sheila Walter,Consumer,Delhi,Grocery,Amount Fashion,6545.85,1,0.16,478.51
976,ORD00976,30-09-2025,06-10-2025,Natalie Taylor,Home Office,Bangalore,Fashion,Concern Electronics,4996.44,1,0.46,696.5
977,ORD00977,06-09-2025,10-09-2025,David Raymond,Home Office,Delhi,Electronics,Process Beauty,9810.5,3,0.17,-1284.47
978,ORD00978,24-05-2024,30-05-2024,Donald Levy,Corporate,Bangalore,Furniture,Affect Furniture,208.72,2,0.34,39.49
979,ORD00979,23-06-2025,27-06-2025,Christopher Warren,Corporate,Delhi,Beauty,Summer Beauty,2379.79,6,0.01,-78.13
980,ORD00980,10-09-2024,13-09-2024,Leah Orr,Home Office,Chennai,Beauty,Arrive Fashion,4114.1,2,0.31,1287.96
981,ORD00981,15-03-2026,22-03-2026,Jeffrey Pacheco,Consumer,Mumbai,Grocery,Help Furniture,6866.99,8,0.42,-571.02
982,ORD00982,10-05-2024,16-05-2024,Allen Wyatt,Corporate,Delhi,Fashion,Within Furniture,820.39,1,0.2,-70.3
983,ORD00983,29-09-2024,05-10-2024,Nicholas Campbell,Home Office,Bangalore,Fashion,Maintain Grocery,3254.79,3,0.42,860.58
984,ORD00984,25-08-2024,27-08-2024,Megan Guerra,Corporate,Bangalore,Beauty,Image Electronics,8624.77,1,0.03,2752.68
985,ORD00985,28-11-2024,02-12-2024,Mrs. Shelley Martin DVM,Consumer,Delhi,Fashion,Wife Grocery,4894.89,5,0.13,595.86
986,ORD00986,26-04-2025,30-04-2025,Daniel Smith,Corporate,Pune,Grocery,Each Fashion,2336.91,6,0.27,-457.09
987,ORD00987,08-02-2025,09-02-2025,Judith Spence,Corporate,Delhi,Fashion,Feeling Electronics,2156.92,5,0.43,498.34
988,ORD00988,15-01-2025,18-01-2025,Phyllis Osborn,Home Office,Delhi,Fashion,Thank Grocery,3128.28,4,0.09,1033.28
989,ORD00989,10-12-2024,11-12-2024,Carolyn Sanders,Consumer,Delhi,Fashion,Process Grocery,2597.33,6,0.08,415.69
990,ORD00990,31-10-2024,04-11-2024,Sabrina Garrett,Consumer,Delhi,Electronics,State Beauty,7067.95,9,0.18,811.35
991,ORD00991,22-09-2024,23-09-2024,Amanda Jimenez,Home Office,Delhi,Beauty,Tv Electronics,5664.01,6,0.2,1791.88
992,ORD00992,27-05-2024,30-05-2024,Wayne Barry,Home Office,Pune,Furniture,Teach Fashion,3891.86,5,0.5,191.69
993,ORD00993,04-05-2026,11-05-2026,Kevin Ruiz,Corporate,Chennai,Beauty,Across Electronics,1429.77,8,0.01,-257.5
994,ORD00994,21-12-2024,25-12-2024,Nathan Jackson,Consumer,Mumbai,Beauty,Tv Beauty,9120.73,5,0.28,1033.22
995,ORD00995,27-08-2025,30-08-2025,Mark Wise,Corporate,Pune,Beauty,Upon Grocery,6863.5,5,0.27,-1259.97
996,ORD00996,20-11-2024,25-11-2024,Michael Moore,Corporate,Hyderabad,Beauty,A Grocery,7146.52,3,0.12,-1315.73
997,ORD00997,03-10-2025,08-10-2025,Stephanie Martinez,Consumer,Mumbai,Fashion,Decision Electronics,3531.3,6,0.37,823.71
998,ORD00998,16-06-2024,21-06-2024,Hailey Snow,Corporate,Hyderabad,Grocery,That Electronics,5054.76,5,0.13,1402.23
999,ORD00999,28-07-2024,29-07-2024,Thomas Ortega,Home Office,Bangalore,Beauty,Build Fashion,6761.36,2,0.15,1281.15
1000,ORD01000,27-11-2024,01-12-2024,James Wong,Consumer,Bangalore,Electronics,Pull Grocery,3920.26,7,0.3,1006.66
